Start,End,Open,High,Low,Close,Volume,Market Cap
2024-10-24,2024-10-25,0.36844944851051936,0.368728402749321,0.36802641548033954,0.3685474091982065,71364339.30662021,995494499.7351916
2024-10-23,2024-10-24,0.36917192052522746,0.36917192052522746,0.3681000550581355,0.36845453021875374,73053247.12543555,996137261.5296167
2024-10-22,2024-10-23,0.3699706176122233,0.3699706176122233,0.36888337244354164,0.3691709475761563,73507752.36585365,998273010.456446
2024-10-21,2024-10-22,0.3707268036341178,0.37090446031588437,0.3697345280478473,0.3699809795465351,71363234.95470384,1000437714.7491289
2024-10-20,2024-10-21,0.3700874918658725,0.3707178394528839,0.369965769973039,0.3707178394528839,69275139.70383275,1000334066.5540069
2024-10-19,2024-10-20,0.37072651871220297,0.37091787885622773,0.3700559649835184,0.3700902904193553,68827769.63066202,1000942983.836237
2024-10-18,2024-10-19,0.37048887161440924,0.3708060104998313,0.3704791031428824,0.37072470806481655,70161250.10801394,1001512219.5714285
2024-10-17,2024-10-18,0.3734681350091002,0.37355834211159317,0.3703046272397534,0.3704921665359554,75970115.14285715,1002908280.369338
2024-10-16,2024-10-17,0.3740439680412385,0.3741153295817789,0.3707752681230153,0.37346239900088213,97680672.80836236,1008999125.6968641
2024-10-15,2024-10-16,0.3744273667008363,0.3744897380297848,0.3734197145442568,0.37402311876425604,97306289.1184669,1010970620.8501742
2024-10-14,2024-10-15,0.3744909346550403,0.3745095153384814,0.3736662207741081,0.3744368039524829,96094712.78745645,1010867700.5818815
2024-10-13,2024-10-14,0.37476830940759603,0.3747744156389609,0.3744327136805562,0.3744830109216944,94982652.58188154,1012176165.0139372
2024-10-12,2024-10-13,0.3745490829445698,0.3748489558088836,0.3745490829445698,0.37475728347399456,96134840.14285715,1012568435.7212543
2024-10-11,2024-10-12,0.3739031085641625,0.3746598671130486,0.3739031085641625,0.37454822012236466,98711155.73519164,1011392623.4111499
2024-10-10,2024-10-11,0.3746403567711384,0.3746418566136617,0.37352836128253103,0.37390553016718076,97391274.16724738,1011067114.2996516
2024-10-09,2024-10-10,0.37836811843024637,0.3784590225125135,0.3745025895688832,0.37465664325858905,96464880.95470384,1019817912.261324
2024-10-08,2024-10-09,0.3794133163334366,0.3794506672526259,0.3782474685461909,0.3783677048423864,97253739.49477352,1024533561.9094076
2024-10-07,2024-10-08,0.3840920622563049,0.3851110717543399,0.37944907953353146,0.37945416734139564,97785071.54355401,1036532582.5923345
2024-10-06,2024-10-07,0.3839953107218415,0.3841272921940689,0.3839102674588546,0.3841058153227794,97262501.98606272,1115284529.5156794
2024-10-05,2024-10-06,0.38397130523154044,0.38418268706772973,0.3838937916431308,0.38399330125717035,98631462.43205576,1186359380.71777
2024-10-04,2024-10-05,0.37482489348094705,0.38402041923754304,0.37482489348094705,0.3839714288447091,97936774.57839721,1162558778.5783973
2024-10-03,2024-10-04,0.3793782377663117,0.3794625965983093,0.3745336880807626,0.3748397720105897,96673443.5261324,1163088184.0766551
2024-10-02,2024-10-03,0.394989853759626,0.39501059914547476,0.3792814756118843,0.3793796778168607,100172067.07317074,1200686491.3972125
2024-10-01,2024-10-02,0.3988471960356211,0.3988471960356211,0.3948232916652183,0.39500950243044847,101283371.55749129,1226243032.43554
2024-09-30,2024-10-01,0.4108487520757398,0.4108487520757398,0.39833179589045925,0.39883354371596685,100727873.82926829,1239357603.2090592
2024-09-29,2024-09-30,0.4109290116623545,0.41184567101020303,0.41054189035364075,0.41086395727426034,103374603.44250871,1268828241.6933799
2024-09-28,2024-09-29,0.4090698332419661,0.4110499287131622,0.4088177149073416,0.41092920431042756,104318421.17421603,1265755870.2439024
2024-09-27,2024-09-28,0.4080510626311573,0.4090916373541674,0.4080510626311573,0.40906636219173653,108258174.74912892,1262492471.4285715
2024-09-26,2024-09-27,0.3980959985100473,0.4108443639332246,0.39808125977371595,0.4080670666550583,107224602.80139373,1242815550.3101046
2024-09-25,2024-09-26,0.3950608237043436,0.3991598078899712,0.3948960229904679,0.3980961420197412,104500408.22996515,1226720823.9198606
2024-09-24,2024-09-25,0.39717204548374735,0.39731029828262926,0.3947197307641748,0.39506929805964,104289710.3902439,1222466252.327526
2024-09-23,2024-09-24,0.3946636598224779,0.39728905640995293,0.39418506141990167,0.39717531160897784,103301922.67247386,1221096558.0278745
2024-09-22,2024-09-23,0.39292531629875244,0.39473730100751125,0.39259788784045113,0.39466958856722417,100047084.75609756,1213856957.2264807
2024-09-21,2024-09-22,0.39258767792173116,0.3929405917117362,0.3925188446695297,0.39293426365935136,101252851.21254355,1213118680.4982579
2024-09-20,2024-09-21,0.3927296117034308,0.3933428791733613,0.3924697960472994,0.39256622102286953,101504735.92682926,1213897262.1672473
2024-09-19,2024-09-20,0.3853802307130506,0.39296540871416147,0.3853802307130506,0.3927300856274694,100614110.7630662,1198783768.9651568
2024-09-18,2024-09-19,0.37905487467394433,0.38527632246453464,0.3789160879880087,0.38527632246453464,100816222.20557491,1179857982.512195
2024-09-17,2024-09-18,0.38124603664141765,0.38126287996649694,0.3787347096353451,0.37905197363285814,101289445.85017422,1395915279.5400696
2024-09-16,2024-09-17,0.382125555539092,0.382125555539092,0.381127483838109,0.38122450331531,100666520.61672474,1740854437.4703832
2024-09-15,2024-09-16,0.3826885279699436,0.38349139089115464,0.38150027859517144,0.38212317423785214,98927500.44250871,1746549987.9372823
2024-09-14,2024-09-15,0.40726408215977705,0.4087045445697926,0.38264636418720105,0.38266152799712716,108553550.7630662,1809801455.1393728
2024-09-13,2024-09-14,0.3779006081556746,0.40812217168424614,0.37790053016529584,0.4074447965539554,97994178.81881534,1765376648.5470383
2024-09-12,2024-09-13,0.37681936597704585,0.3779079938778815,0.37677594690235555,0.37789229241453526,170074763.39372823,1721167932.8292682
2024-09-11,2024-09-12,0.3773765640714951,0.37739857985640435,0.37506829918413837,0.3768179763971301,178777849.22648084,1718293924.7003484
2024-09-10,2024-09-11,0.37716674503123454,0.3774201747431292,0.37505185143128894,0.3773900201436509,184297073.40418118,1719003622.0069687
2024-09-09,2024-09-10,0.37531221663180886,0.37801578616215403,0.3741134707260932,0.37721875566255864,140792189.1508772,1721777798.5192983
2024-09-08,2024-09-09,0.37073588326615425,0.37687039127451344,0.3704496193508699,0.37543464322953257,91909834.67247386,1714824101.6655052
2024-09-07,2024-09-08,0.36994229565429126,0.3740264203026558,0.3693727607195626,0.37031306295534144,501741767.9686411,2750728271.477352
2024-09-06,2024-09-07,0.36940612201653444,0.37499928402625327,0.3663329398841238,0.36965862396087423,520504833.466899,3701112173.3763065
2024-09-05,2024-09-06,0.381626771867404,0.3856943682519862,0.36588327367677526,0.37076323608997697,538156001.5923345,3744181040.672474
2024-09-04,2024-09-05,0.3986094238911948,0.4003424931017448,0.36899564866768175,0.38185610519669577,596537352.6898955,3831732517.794425
2024-09-03,2024-09-04,0.4107992619743834,0.4141368738769891,0.39874004193387375,0.39874004193387375,503700628.19860625,4066092442.6655054
2024-09-02,2024-09-03,0.40324382871447867,0.41424298482643274,0.39782629625712135,0.41139807698050684,511949758.554007,4053981955.979094
2024-09-01,2024-09-02,0.4196863384127896,0.4202806219464527,0.399106910225316,0.40302975582898193,392193629.4320558,4102154477.2996516
2024-08-31,2024-09-01,0.4211044918269733,0.42724343106110985,0.41829960171523456,0.420505160582099,497739816.75609756,4198224815.428571
2024-08-30,2024-08-31,0.4250622875117019,0.4305330365235361,0.40221670196328435,0.4217339491068086,621250327.5470383,3369673542.358885
2024-08-29,2024-08-30,0.4383893429073134,0.44622658974549667,0.4165334831332176,0.4258381976578793,764555609.8989547,3482350081.0487804
2024-08-28,2024-08-29,0.4654904240542164,0.46577977081749294,0.428186133559531,0.4378046799012231,855301894.2578397,3592061482.919861
2024-08-27,2024-08-28,0.5037054486027338,0.513666091972975,0.4627982864897267,0.4661150482521136,580171754.5505227,3988550905.6271777
2024-08-26,2024-08-27,0.5265994820754847,0.5274647086670274,0.5027581268906441,0.5029345872470545,701013102.1811846,4129491542.1114984
2024-08-25,2024-08-26,0.5704471676667621,0.5740716079527006,0.5243062051302494,0.5245600251759747,961745321.369338,4318908465.7735195
2024-08-24,2024-08-25,0.5381293358214023,0.5809791710813825,0.5318649469601165,0.5722635158564046,793103128.4181185,4385559256.745645
2024-08-23,2024-08-24,0.5332478340870537,0.5424877258127502,0.5211654751852901,0.5383301952373173,863609558.4755244,4258225566.8496504
2024-08-22,2024-08-23,0.525158399045083,0.539663126689345,0.517139028333058,0.5320866348571115,1414268226.9825785,4231018997.5993032
2024-08-21,2024-08-22,0.4625388286516145,0.5273451481144114,0.45715864938315787,0.5255708241735733,812440053.6689895,3889831453.69338
2024-08-20,2024-08-21,0.4300427556926727,0.4662753462528699,0.42967437611465503,0.4623129672787103,488297879.6968641,3569402562.7212543
2024-08-19,2024-08-20,0.41064491857971286,0.4303911852419711,0.4103481928029735,0.4303911852419711,388038146.3414634,3368832597.0731707
2024-08-18,2024-08-19,0.4099115524602315,0.41903865811601526,0.4077548970245575,0.41237698779442933,329226221.82578397,3307147681.8954706
2024-08-17,2024-08-18,0.4039737469979882,0.41019123693029447,0.4023052617797903,0.4101789896203855,375439204.31707317,3251007660.1463413
2024-08-16,2024-08-17,0.4014140776527979,0.40767903451223725,0.3940698130331582,0.40400093527318626,485795703.31010455,3221164911.414634
2024-08-15,2024-08-16,0.4241779793471952,0.4314090019396194,0.39755457435271,0.40203143511401673,507038880.80487806,3323435041.0034842
2024-08-14,2024-08-15,0.4219807807970131,0.4246514084470716,0.40974537392854415,0.4237891819315508,403880935.7108014,3355882955.979094
2024-08-13,2024-08-14,0.4255512340863486,0.42655256459551294,0.4122156408156898,0.42265218610426714,438946472.4076655,3362727708.728223
2024-08-12,2024-08-13,0.4051697178413215,0.43136173661519606,0.4041706433682965,0.4266297152323172,418107313.8919861,3348055384.8850174
2024-08-11,2024-08-12,0.4261388769881299,0.43662316099765996,0.4032714380889988,0.40377749829280435,325857000.74216026,3386001555.4006968
2024-08-10,2024-08-11,0.42109371037064797,0.4307200317047372,0.41933338940667325,0.4257635477709588,355816881.65156794,3401474167.8641114
2024-08-09,2024-08-10,0.4306639240314727,0.4311397895044168,0.41519177200823554,0.4221222802311254,426698901.2891986,3385958347.3379793
2024-08-08,2024-08-09,0.3926242853600843,0.4327775802094591,0.38810197144453124,0.43192631984321866,448710633.39721256,3283184881.2891984
2024-08-07,2024-08-08,0.40800330869521007,0.41574658406933196,0.38966333030392364,0.3922955928154789,464066454.72125435,3233281973.243902
2024-08-06,2024-08-07,0.3863007373202675,0.4171970784638905,0.3863007373202675,0.408321502534753,949276962.358885,3267786053.428571
2024-08-05,2024-08-06,0.4228801687465221,0.4228801687465221,0.3402242178267313,0.3855131446519991,1314392829.6655052,3002762023.595819
2024-08-04,2024-08-05,0.4539287483557481,0.4580374205573444,0.41212593933010155,0.4214589110063498,413604704.82578397,3543699609.0313587
2024-08-03,2024-08-04,0.4686312716516886,0.47357061791864996,0.44396874002057407,0.4553128414287497,543091622.6376307,3709501894.365854
2024-08-02,2024-08-03,0.49266593513854284,0.49354387858299575,0.46093250422285775,0.4684616015047375,650940498.1463414,3826584943.620209
2024-08-01,2024-08-02,0.49763422372102123,0.5041940135466157,0.4679595616903266,0.49213003290609536,591567818.0522648,3915756807.1916375
2024-07-31,2024-08-01,0.5054248238683466,0.519135843382157,0.49266662939928035,0.4964741025392206,470977616.26480836,4083648752.358885
2024-07-30,2024-07-31,0.5108620161847912,0.5245534165408939,0.5012285537647948,0.5056944320507991,479999883.1498258,4121635244.4738674
2024-07-29,2024-07-30,0.509196953161858,0.5242565346019962,0.509196953161858,0.510990618266759,407929989.5818815,4141887543.8083625
2024-07-28,2024-07-29,0.515896806830137,0.520393112784432,0.5058527358792257,0.5087978258930619,415966222.4390244,4102020105.512195
2024-07-27,2024-07-28,0.5143649076848248,0.5234442037141469,0.5110052957064192,0.5186825095236461,381446782.4216028,4131851093.912892
2024-07-26,2024-07-27,0.4978344243156267,0.5152155418341455,0.49781282189355625,0.5148601903554564,495356502.65505224,4080736429.6062717
2024-07-25,2024-07-26,0.5182750742302452,0.5200187228644574,0.484126477485226,0.49743798905009695,605676874.1010453,4008540272.6132402
2024-07-24,2024-07-25,0.5345722696768761,0.5399877615680696,0.5146991276009563,0.5175178748570826,658738543.2195122,4260795500.696864
2024-07-23,2024-07-24,0.5313095026129532,0.5547353271291121,0.5229930597861983,0.5339258486599792,641461142.815331,4294457238.71777
2024-07-22,2024-07-23,0.5488666027624095,0.5522036007758951,0.5289882463020918,0.5309250876550211,557219164.7052631,4322745111.62807
2024-07-21,2024-07-22,0.5412529168603516,0.5490711797487362,0.527004681268235,0.5483196193501739,456712036.28222996,4309019003.101046
2024-07-20,2024-07-21,0.5327065006123334,0.542007500030148,0.529067460135469,0.5419833422995387,532582643.0522648,4291726865.12892
2024-07-19,2024-07-20,0.5173054425301779,0.5345115980000394,0.5076539867018308,0.5333511368998941,640261010.3031359,4166368024.836237
2024-07-18,2024-07-19,0.542241911441296,0.5516067718400597,0.511751723172517,0.5170736557749896,634139896.5365853,4258165976.470383
2024-07-17,2024-07-18,0.5444154160859631,0.5608017092507818,0.540124988271168,0.540124988271168,585176980.6550523,4413250224.101046
2024-07-16,2024-07-17,0.5496819515039445,0.5522514844124949,0.5215052859827166,0.5437273037344071,638907616,4329336447.365853
2024-07-15,2024-07-16,0.531874042673023,0.5493486179837523,0.5304078869132725,0.5493486179837523,504484374.9477352,4303859992.909408
2024-07-14,2024-07-15,0.5320919897813696,0.535220505370302,0.519022937702249,0.5321553298838069,449510395.1149826,4218108203.6062717
2024-07-13,2024-07-14,0.5072883241822881,0.5355987343580877,0.5066313170990082,0.531657822518882,400659355.1149826,4151146186.404181
2024-07-12,2024-07-13,0.4979975660827781,0.5099434367945928,0.49319234223474034,0.507108680540894,471192672.66898954,4015875576.7421603
2024-07-11,2024-07-12,0.5128147577439787,0.5235684495198489,0.49757486903323905,0.4986352877070801,458755050.6818182,4084282386.555944
2024-07-10,2024-07-11,0.5012981097591955,0.5146093380334105,0.4944503445003543,0.5131489733616065,468259069.902439,4063375739.7003484
2024-07-09,2024-07-10,0.5009473289502352,0.5069050216602229,0.49461832910322623,0.5014427001043091,594151829.4982579,4007783438.02439
2024-07-08,2024-07-09,0.4786095891893004,0.5122990047007183,0.4621861791667872,0.5020206551500603,615222660.1811846,3941185957.4982576
2024-07-07,2024-07-08,0.5044083701828819,0.5044083701828819,0.4766222852467168,0.4775864974444644,414373000.6062718,3960274691.41115
2024-07-06,2024-07-07,0.467493326520574,0.5077980335528003,0.466495574895273,0.5065473514081789,590853103.5574913,3888985133.5609756
2024-07-05,2024-07-06,0.4861140556650888,0.48862567412975483,0.4309825277549405,0.4677941838593585,1040653534.9686412,3672999259.6445994
2024-07-04,2024-07-05,0.5319933401905638,0.5346297693732439,0.49470176894189244,0.4962832221807292,640658186.4390244,4101497784.3310103
2024-07-03,2024-07-04,0.5721111311365121,0.5733444967100856,0.52735392384529,0.5317652026652695,467390042.83972126,4396175905.825784
2024-07-02,2024-07-03,0.5581563374002998,0.5734181896861686,0.5562540407010353,0.5710776315763485,412045341.29616725,4525428501.278746
2024-07-01,2024-07-02,0.5601693889525053,0.5692313510223854,0.5547229329086363,0.5581080008915754,416256659.9094077,4511422107.135888
2024-06-30,2024-07-01,0.5476298740543927,0.5637783451729077,0.5455983781313642,0.5609316249714433,365820819.26829267,4413799254.4181185
2024-06-29,2024-06-30,0.5526379573572769,0.5630475622002689,0.5475913014861299,0.5475913014861299,414557881.0905923,4449710570.811847
2024-06-28,2024-06-29,0.5663910978134751,0.569832920345048,0.5528806837972644,0.5530410428673086,436368213.6794425,4515666849.080139
2024-06-27,2024-06-28,0.5521073614887462,0.570962556746939,0.5442910978712046,0.5668443285441025,436202133.22648084,4466017532.034843
2024-06-26,2024-06-27,0.5673626572653534,0.5711339394556078,0.5484234917965217,0.5517642612674475,412030398.23344946,4468506161.895471
2024-06-25,2024-06-26,0.5611394466578595,0.5763019010702739,0.5585346075371607,0.5678682738687684,543709168.71777,4561613897.881533
2024-06-24,2024-06-25,0.5618664461378323,0.5660483269321549,0.5419952267829435,0.5613613085444437,496951710.5365854,4443912717.432055
2024-06-23,2024-06-24,0.5710509476720623,0.5842759704935965,0.5596577420833393,0.5616686532811926,364881735.6167247,4596522679.365853
2024-06-22,2024-06-23,0.5688895083181182,0.5736296786287682,0.5635261816904946,0.5712249464538633,422109765.3902439,4554610176.655052
2024-06-21,2024-06-22,0.5742542465604652,0.5818710636716119,0.5672748923146811,0.568600706831422,499137315.6132404,4608117078.052265
2024-06-20,2024-06-21,0.5751091027115985,0.5961114315980844,0.5691680187566118,0.5738138640960485,493500697.4006969,4656167059.083624
2024-06-19,2024-06-20,0.5567146654233807,0.580960545787534,0.5550901691035766,0.575764883455703,677005917.7735192,4591646419.571428
2024-06-18,2024-06-19,0.5859358139128561,0.5859358139128561,0.5303873065830088,0.5570851192641985,904260548.7944251,4403484252.7735195
2024-06-17,2024-06-18,0.6188838384913953,0.6198729860182834,0.5807900725343489,0.5847411071234544,540222992.7735192,4809539708.027875
2024-06-16,2024-06-17,0.6161989414575556,0.6277443595910595,0.6055775896648782,0.6195988861172698,466418095.6794425,4932669467.306621
2024-06-15,2024-06-16,0.592348809781139,0.6179322540432374,0.5920685398241438,0.6174576083339383,577797981.0522648,4837687210.327526
2024-06-14,2024-06-15,0.6276374772357105,0.6319321365699231,0.5750613583421286,0.5915507623121403,658238558.5261323,4898399294.574913
2024-06-13,2024-06-14,0.6573679276499466,0.6592898066945166,0.6230201636287755,0.625688013704045,706352178.010453,5127942885.550523
2024-06-12,2024-06-13,0.6340479633397221,0.6640827631915013,0.6246355566161672,0.6579845168520143,760767341.9547038,5184258583.71777
2024-06-11,2024-06-12,0.6632081662346501,0.663843123692657,0.6293382491279436,0.632953794856051,848255688.7108014,5179230131.473867
2024-06-10,2024-06-11,0.6693593686205201,0.6734164530288087,0.6543846791298182,0.6635060975087903,606280275.4390244,5311659097.655052
2024-06-09,2024-06-10,0.6668136753765969,0.6712310126817284,0.6627374145559488,0.6699396246329588,576346675.815331,5345544850.71777
2024-06-08,2024-06-09,0.6738316428949825,0.6774898143984242,0.6555595131922816,0.6670907265803818,889223395.4738677,5351836011.599303
2024-06-07,2024-06-08,0.729951451232775,0.7301042043600005,0.6572070327962307,0.6760584877364807,753566491.8466899,5688326846.97561
2024-06-06,2024-06-07,0.7285668520234814,0.7397490558348022,0.7204876701367338,0.728665459168955,580105310.5121951,5832523182.20209
2024-06-05,2024-06-06,0.7209570047230938,0.729373661519814,0.7160208486667634,0.7287253178125175,537420239.7839721,5785367822.919861
2024-06-04,2024-06-05,0.7122936661342683,0.7234188779561956,0.7076258184704797,0.7208694612384478,545565788.7979094,5726002532.954704
2024-06-03,2024-06-04,0.7003589194987621,0.7178489332607415,0.696134910622555,0.7113973304667246,580707468.3379791,5694711316.630662
2024-06-02,2024-06-03,0.7078549572010705,0.7123817732570954,0.6985167237819402,0.700710578384043,488821585.80139375,5655482461.069686
2024-06-01,2024-06-02,0.7037733379641911,0.7105813015218713,0.7007980959803695,0.7078292372408291,529264536.29268295,5657961515.216028
2024-05-31,2024-06-01,0.7042873779867516,0.713862953830817,0.6960193489949288,0.7038794804257584,600661978.4216028,5644068058.121951
2024-05-30,2024-05-31,0.7193324608007331,0.7256056695575699,0.6982028880669283,0.7047667913399283,721663455.8745644,5705553327.445993
2024-05-29,2024-05-30,0.7348844779309451,0.7448035552480256,0.7191152707739219,0.7191152707739219,737376255.9442508,5846024911.167248
2024-05-28,2024-05-29,0.7446896762839649,0.7481283780653161,0.72662708275257,0.7345913834561261,714320227.8745644,5894705327.351916
2024-05-27,2024-05-28,0.7222113414610152,0.7492008437008921,0.7206760941274449,0.7438098097761356,531501538.4634146,5880543932.365853
2024-05-26,2024-05-27,0.7335640826124122,0.7355804794511128,0.7204726511108018,0.7223894334019354,456212692.27526134,5824065199.310104
2024-05-25,2024-05-26,0.726782635862436,0.7358589262147183,0.7259326645220341,0.73311766420151,515613664.77003485,5853609180.501742
2024-05-24,2024-05-25,0.7419519277587086,0.7540060581111265,0.709552074272567,0.7273847954859296,1024265361.543554,5843141658.574913
2024-05-23,2024-05-24,0.727905124241095,0.7549051113373529,0.7060293193449324,0.7420180666575614,799577173.6794425,5880097734.738676
2024-05-22,2024-05-23,0.7324224722541396,0.7341156578292337,0.7108333059387032,0.7266437698129171,744017530.2787457,5820550825.268292
2024-05-21,2024-05-22,0.7506638757826918,0.7576306284690068,0.7233609254847561,0.7317040367650373,875196939.4006969,5936988143.668989
2024-05-20,2024-05-21,0.6845653064467683,0.7550427520068251,0.6771836976860729,0.7495429597069261,511774812.533101,5594497879.714286
2024-05-19,2024-05-20,0.7087370501011466,0.7129692267478875,0.68153146857323,0.6840510885523602,406411332.9860627,5578272479.554007
2024-05-18,2024-05-19,0.7140384952286791,0.7222609903319083,0.7085836894696249,0.7099312065650569,431264529.6236934,5723065050.644599
2024-05-17,2024-05-18,0.6942744991963209,0.7208441009842419,0.6915216212347427,0.7143922884605028,550420813.6480836,5667147848.533101
2024-05-16,2024-05-17,0.6873539356632997,0.6974422644576017,0.6688970696604319,0.6946003493272022,597041983.28223,5488409027.8013935
2024-05-15,2024-05-16,0.6516982551873554,0.6880516618348277,0.6459876084086932,0.6872048880429313,593479598.1114982,5336509096.216028
2024-05-14,2024-05-15,0.6637207495456379,0.6666712049657689,0.6488444130991703,0.6496763090296621,539491255.8292683,5269763760.881533
2024-05-13,2024-05-14,0.6720747750192896,0.6798899843811613,0.6486586263093158,0.6635112973242119,522957855.6167247,5344935105.313589
2024-05-12,2024-05-13,0.6763894938573111,0.6836824037138405,0.670651238107157,0.6716729710220962,379762464.3240418,5426242255.609756
2024-05-11,2024-05-12,0.6740495842863958,0.6877257795104342,0.6732526279687137,0.6757013071653576,558920449.7073171,5461914579.620209
2024-05-10,2024-05-11,0.6935161344774654,0.7020107742909272,0.6657249815609705,0.6725154952741197,544772450.923345,5500023462.689896
2024-05-09,2024-05-10,0.6821814164892533,0.6986099491586433,0.6738308266564739,0.6949610190824488,575892128.8013937,5493266892.557491
2024-05-08,2024-05-09,0.6949472388053354,0.6954438137178595,0.6741945535362399,0.6827114488535673,629947603.6655052,5484439141.104529
2024-05-07,2024-05-08,0.7119913474549038,0.719058861721094,0.6920356157660202,0.6939978735812564,714549066.2891986,5668745006.658537
2024-05-06,2024-05-07,0.7346228888499247,0.7772505628998796,0.7112212987368718,0.7115980496603652,629934721.0348432,5888634668.02439
2024-05-05,2024-05-06,0.7292541089841426,0.7412178317668102,0.720112772997822,0.7348062638599415,482726662.4076655,5848020991.937283
2024-05-04,2024-05-05,0.7324452727542962,0.7399780770838588,0.7253219434884641,0.7300176892745712,526532206.7456446,5857638656.954704
2024-05-03,2024-05-04,0.7224346067336824,0.7410233716067177,0.7161802417304656,0.7330906641359696,589725686.076655,5822711710.5958185
2024-05-02,2024-05-03,0.6929863559939965,0.7262524830293218,0.6744178696535151,0.7206932050217107,1388913807.5261323,5639785428.080139
