Start,End,Open,High,Low,Close,Volume,Market Cap
2024-10-24,2024-10-25,4.637747253326686,4.821973762497549,4.5965240519012776,4.818085670484903,184258224.99303135,1837266070.7142856
2024-10-23,2024-10-24,4.793062415294994,4.839786731571847,4.5933977759150615,4.641970533818738,193347896.24390244,1848753087.261324
2024-10-22,2024-10-23,4.915635023558728,4.950196914478168,4.702758353517272,4.789164803761948,341950774.3031359,1879935881.2299652
2024-10-21,2024-10-22,4.69401834339699,5.0619814128853875,4.686619465344003,4.900418112436613,338350142.5261324,1899132505.9198606
2024-10-20,2024-10-21,4.478912713727917,4.682429195096553,4.3932236217160545,4.678090696165912,125264813.46341464,1772071208.2299652
2024-10-19,2024-10-20,4.349982529185447,4.484824095069695,4.349982529185447,4.463221610098067,141350227.03832752,1727926576.7038329
2024-10-18,2024-10-19,4.310428859471034,4.388411369697643,4.287361432276129,4.348959623469804,134987783.2543554,1697104992.4912891
2024-10-17,2024-10-18,4.445756022947497,4.464621141437628,4.24447851327834,4.300248820367247,126355102.88850175,1699383911.5888503
2024-10-16,2024-10-17,4.480734130864221,4.51136730748122,4.389832015789745,4.438473517663961,185867292.16724738,1740618838.2299652
2024-10-15,2024-10-16,4.516341873519342,4.573079520343915,4.383623942032385,4.479902226057973,185379555.5087108,1758785289.2299652
2024-10-14,2024-10-15,4.349870547200355,4.526850595444386,4.300893397937955,4.511287246629726,145932004.33101046,1738329005.6933799
2024-10-13,2024-10-14,4.349791735193305,4.366036168474302,4.222800674273899,4.335535002262194,104775243.35191637,1685377177.7630663
2024-10-12,2024-10-13,4.289039889111241,4.388475856731898,4.27696440452917,4.349423796512667,118738022.13937283,1695480496.609756
2024-10-11,2024-10-12,4.135994150679598,4.293406456006243,4.112988130169633,4.271539410284739,152829839.8641115,1650534203.2334495
2024-10-10,2024-10-11,4.2427842868386945,4.285118126891948,4.04981691993973,4.133328393195349,156743292.12195122,1638200222.5017421
2024-10-09,2024-10-10,4.360388915512381,4.38773932735059,4.176081663665112,4.233048852291847,145351047.34843206,1687638964.6689897
2024-10-08,2024-10-09,4.428923913517149,4.4650341637408415,4.321673010147683,4.349532738332534,211912017.03832752,1714346837.1149826
2024-10-07,2024-10-08,4.648449815468478,4.785231737582949,4.422152905232224,4.422152905232224,162061498.2195122,1818160241.7421603
2024-10-06,2024-10-07,4.613732886779167,4.641442476381405,4.554095954072645,4.6390722012596255,94402015.85017422,1793992712.7317073
2024-10-05,2024-10-06,4.638808067568378,4.70924468762718,4.572459687218726,4.630595978141721,131164948.70731707,1816879620.2090592
2024-10-04,2024-10-05,4.397850978930685,4.62150849896376,4.363105155503951,4.61594446206471,185960581.3205575,1761682872.3554008
2024-10-03,2024-10-04,4.4478791347941335,4.502168283000514,4.244202975667677,4.385481952156186,235109653.53658536,1714282863.487805
2024-10-02,2024-10-03,4.434949858876554,4.57614030428386,4.353613932924669,4.431526332252912,313735133.9790941,1752420058.5017421
2024-10-01,2024-10-02,4.726734956671884,4.90165306866794,4.343561048383959,4.4582241657963735,247477757.31358886,1836026893.7456446
2024-09-30,2024-10-01,5.028112243319454,5.048747029119542,4.707511177037068,4.731375151826299,210305255.28222996,1911889243.0487804
2024-09-29,2024-09-30,5.022519239084352,5.133770407887294,4.9637358564294365,5.03745715478212,150375227.50174215,1972984857.261324
2024-09-28,2024-09-29,5.153849715551234,5.166674695555641,4.959282125413677,5.027811191160027,177372172.34843206,1974972505.358885
2024-09-27,2024-09-28,5.011201898658756,5.184903060258034,5.011201898658756,5.145027040397273,253710379.2160279,2001496715.8432057
2024-09-26,2024-09-27,4.789482160304374,5.092681860023904,4.7138919761645495,5.016699876472379,245821427.4250871,1925997770.7142856
2024-09-25,2024-09-26,4.8148286816344115,4.9675303783488145,4.748386905638089,4.781432957512362,270123739.0801394,1890031633.902439
2024-09-24,2024-09-25,4.588090877698967,4.846310069886886,4.504407114448558,4.823221487125636,212913399.8641115,1811672933.7421603
2024-09-23,2024-09-24,4.583307951515341,4.704769276818795,4.531422153244845,4.583447106549449,219687299.6933798,1796842378.195122
2024-09-22,2024-09-23,4.714014324350477,4.725577020885035,4.49870861616824,4.596801570998547,157751797.0662021,1814721463.317073
2024-09-21,2024-09-22,4.516316223951926,4.718359330981128,4.471502684105753,4.716673332600343,174210337.0696864,1791587763.3414633
2024-09-20,2024-09-21,4.524123714001417,4.587193059325231,4.443094226520791,4.519651475719251,234459669.16376308,1771397849.0836236
2024-09-19,2024-09-20,4.392181563251087,4.614604629047543,4.379759334643621,4.5143302046245,273812556.5958188,1754273918.195122
2024-09-18,2024-09-19,4.174403449849974,4.3632193451236905,4.1092144446055,4.3632193451236905,199580771.99303135,1642973769.5609756
2024-09-17,2024-09-18,3.974232042246877,4.210984702947,3.947145279262129,4.173507829327399,168400703.9337979,1596170020.5818815
2024-09-16,2024-09-17,4.062988080717623,4.062988080717623,3.9313813235084902,3.9791097015568466,176160569.94425088,1562219135.2648084
2024-09-15,2024-09-16,4.245847927077685,4.256309576164647,4.05929446498744,4.067390412669764,117935289.51219513,1644617185.358885
2024-09-14,2024-09-15,4.2143596091486994,4.252087943432412,4.156090330212007,4.242143961908831,164721282.19163764,1643471875.087108
2024-09-13,2024-09-14,4.152386896260491,4.251994571594725,4.129755424631778,4.213055469293533,183228489.4425087,1643885923.3240418
2024-09-12,2024-09-13,4.1645404106297725,4.175948375251399,4.065844117170217,4.148448616986551,199773756.22648084,1608913792.7735193
2024-09-11,2024-09-12,4.135928975679414,4.206764167601039,4.027771206362408,4.168271160250928,201288672.65156794,1611267007.121951
2024-09-10,2024-09-11,4.092011087244884,4.172855234115073,4.042154103405803,4.138038909819399,248538266.48083624,1607523612.0174215
2024-09-09,2024-09-10,3.8125699080771924,4.106852612550673,3.8125699080771924,4.088617861547926,244260358.4350877,1547877251.8736842
2024-09-08,2024-09-09,3.681853957999101,3.8352411095792607,3.665334771699811,3.8080076942542083,208608461.83275262,1454476547.7003484
2024-09-07,2024-09-08,3.7273702831733915,3.7816573969031952,3.6452549600220214,3.666727020658595,293378046.9860627,1454186279.5191638
2024-09-06,2024-09-07,3.9130353255946133,3.9702460293529254,3.651818591623641,3.7214827589570545,252348057.9477352,1506964441.1289198
2024-09-05,2024-09-06,4.074565153482739,4.096558114650257,3.871634918940955,3.912382761538456,241072571.49825785,1555565391.56446
2024-09-04,2024-09-05,4.112903977008666,4.134194951416518,3.9298293042280372,4.074889016216683,243721770.73867595,1584554846.8710802
2024-09-03,2024-09-04,4.442243387528303,4.507631691276626,4.116268455628867,4.116268455628867,141847931.93728223,1699069202.6968641
2024-09-02,2024-09-03,4.305585114637758,4.480011237988442,4.2930446193722585,4.438276656924405,169485715.7421603,1711646519.522648
2024-09-01,2024-09-02,4.556750566310693,4.56572843627876,4.286345123917671,4.313954519131113,108105307.83972125,1752125233.707317
2024-08-31,2024-09-01,4.656541350787025,4.698674707105838,4.520839679276401,4.5625243733547185,138629225.0174216,1799479278.4006968
2024-08-30,2024-08-31,4.621815416387688,4.666739922758609,4.472139420146208,4.652180654471284,152924715.7108014,1802556159.7038329
2024-08-29,2024-08-30,4.614560327690105,4.745298184127979,4.534691252734419,4.616531392495741,206160040.02787456,1816412891.522648
2024-08-28,2024-08-29,4.5866422874919195,4.790727781459475,4.4664362879271,4.605429542203981,331044857.4634146,1807166683.1114984
2024-08-27,2024-08-28,4.903319137510769,5.027354150031211,4.531935357909675,4.602972076552578,245997061.72125435,1911516764.2264807
2024-08-26,2024-08-27,5.08901004406052,5.121215837644573,4.885562928014598,4.897120807733195,293176415.72473866,1957320185.6376307
2024-08-25,2024-08-26,5.337386664254908,5.345327694638704,5.023422893324695,5.068043669405504,385796691.2195122,2009635387.6271777
2024-08-24,2024-08-25,5.109765586962106,5.445737525478052,5.0862649197954175,5.349921636436862,249890574.99303135,2045698811.8432057
2024-08-23,2024-08-24,4.699566628123243,5.136721141355214,4.699566628123243,5.100631414792444,214282272.3146853,1915474631.7937062
2024-08-22,2024-08-23,4.760712483568348,4.793685224714712,4.669495230833527,4.700353041906211,185677101.6445993,1847904755.487805
2024-08-21,2024-08-22,4.798272739229904,4.822838918070058,4.641256498981353,4.753339907436352,186702061.34146342,1858115475.84669
2024-08-20,2024-08-21,4.631908358865088,4.837600236566392,4.631908358865088,4.797377895508536,157348236.58188152,1851391606.1707318
2024-08-19,2024-08-20,4.556207495112699,4.641140472426762,4.532611449997627,4.640638701343344,138417581.71777004,1791954724.327526
2024-08-18,2024-08-19,4.616173198730256,4.714049352955714,4.5715037448220945,4.572446660934355,109472849.3728223,1808965354.2996516
2024-08-17,2024-08-18,4.555015218520482,4.668459689834693,4.536694914809688,4.612838719032041,141862034.39721254,1802863665.8083625
2024-08-16,2024-08-17,4.518779575501954,4.612511455982133,4.455847945863678,4.56277031318251,218354736.56794426,1778049490.682927
2024-08-15,2024-08-16,4.780927253549867,4.810785806590721,4.49232947908944,4.515913140112697,194610724.29616725,1824720566.2299652
2024-08-14,2024-08-15,5.002230332719671,5.007110836111252,4.744093825969595,4.7746235240449675,157151411.37630662,1905349810.9825785
2024-08-13,2024-08-14,5.081171628113222,5.0840597116596795,4.905008223904298,5.012938073107592,174261420.73867595,1951591520.7456446
2024-08-12,2024-08-13,4.928156873094655,5.152270334767735,4.916336135876345,5.07557185107058,178583055.7456446,1968695850.682927
2024-08-11,2024-08-12,5.206785948723154,5.246313190578976,4.882721325071387,4.913387606243697,134881607.9825784,1983061279.28223
2024-08-10,2024-08-11,5.084261383710047,5.251672443729024,5.034523636582707,5.2092982937756185,149279356.64808363,2011277757.8606272
2024-08-09,2024-08-10,5.142192852539824,5.143200414472674,4.959971849537835,5.091610619507307,199990775.97212544,1982578165.010453
2024-08-08,2024-08-09,4.837582039612261,5.169270608543587,4.7521498304311125,5.153568010752281,196512874.11498258,1959012521.477352
2024-08-07,2024-08-08,4.897800587588271,5.0482649361278,4.760035803906157,4.838932342533352,173884090.84320557,1919836419.3240418
2024-08-06,2024-08-07,4.667579499952578,4.97624571830753,4.667579499952578,4.902501469206808,374893531.6271777,1903143943.4738677
2024-08-05,2024-08-06,5.068801924549083,5.080490193323873,4.094696522002428,4.6611990632823765,525584889.3763066,1778738518.9965158
2024-08-04,2024-08-05,5.135112252226373,5.2206485695080955,4.828810264186803,5.040228295123447,178497822.72125435,1988517584.2473867
2024-08-03,2024-08-04,5.37288731221239,5.412868008228632,5.025065322617198,5.1420347561496795,239732413.7979094,2061269981.0278745
2024-08-02,2024-08-03,5.789776000059024,5.805264875149803,5.256514797344911,5.366199419750808,229355934.7491289,2166704624.7874565
2024-08-01,2024-08-02,5.835743974805247,5.86810517356402,5.5336939368169755,5.784233973278026,183558264.1184669,2248683325.034843
2024-07-31,2024-08-01,6.003837113832649,6.082255192563823,5.794899634100182,5.815507327890088,156623876.6445993,2334057456.3937283
2024-07-30,2024-07-31,6.111975416449888,6.19594733426392,5.961085819536651,6.00900802606624,178852591.65505227,2392823156.087108
2024-07-29,2024-07-30,6.230920391794195,6.370085093467355,6.110126542521875,6.110126542521875,191816603.11498258,2450441619.728223
2024-07-28,2024-07-29,6.332749857828966,6.398023600610772,6.19828894166277,6.227731338176998,190749010.38327527,2464021218.118467
2024-07-27,2024-07-28,6.178253672498953,6.383362831250634,6.1399562246879,6.354583213606184,167896657.22648084,2453652171.759582
2024-07-26,2024-07-27,5.923030895179413,6.195382331312343,5.923030895179413,6.17278501030169,230418004.3205575,2385316079.8641114
2024-07-25,2024-07-26,6.032556194743561,6.046780148877887,5.720972579068224,5.926449195787278,233375000.3031359,2291759042.0940766
2024-07-24,2024-07-25,6.191290959287733,6.303524620628303,5.999294940969908,6.027136664698776,189950061.4878049,2427957718.728223
2024-07-23,2024-07-24,6.269951732855129,6.308119265653466,6.110003403954134,6.185579613242664,290336660.37979096,2432248719.7038326
2024-07-22,2024-07-23,6.539274041773749,6.57329214552699,6.253619927343424,6.274739355431032,263908342.30877194,2500152148.6807017
2024-07-21,2024-07-22,6.521124053289469,6.550706432894451,6.283495311351916,6.545727858558877,143102574.97560975,2524159294.2090592
2024-07-20,2024-07-21,6.512976281846795,6.590483643865667,6.447994708189121,6.531142093899988,178732110.7595819,2549488154.0522647
2024-07-19,2024-07-20,6.321341361059426,6.558724873354525,6.2064117130835506,6.508693419967019,219156469.0348432,2487556428.7839723
2024-07-18,2024-07-19,6.509108715999159,6.576110769107061,6.253686332834855,6.307002641357046,195411632.59581882,2514623650.933798
2024-07-17,2024-07-18,6.615051315057231,6.790342041431298,6.484677473252421,6.484677473252421,244492979.26132405,2599844953.4390244
2024-07-16,2024-07-17,6.520940305152681,6.646898384004323,6.273863168962716,6.62068768565539,244188217.2195122,2539474136.919861
2024-07-15,2024-07-16,6.243248422596867,6.511686503443044,6.235093032789891,6.509139662633822,160680268.7839721,2472431714.097561
2024-07-14,2024-07-15,6.216298118210769,6.277112650845693,6.1107932949828205,6.24132336763048,129484369.99303135,2417519224.770035
2024-07-13,2024-07-14,6.16568104287831,6.276362524588725,6.135334731085078,6.21653530266969,137145280.5609756,2426209900.71777
2024-07-12,2024-07-13,5.944531855255865,6.160754643584281,5.884608993128615,6.160754643584281,172171365.7108014,2350220618.522648
2024-07-11,2024-07-12,6.0399211680058,6.161823827508086,5.939188646843834,5.945558076363672,154560833.36013985,2371867368.1713285
2024-07-10,2024-07-11,5.950227780299844,6.078160832475889,5.872435883060069,6.037462886425747,171034726.68292683,2344534180.8885016
2024-07-09,2024-07-10,5.831586982649635,5.967133805501645,5.807652933484849,5.9461131256086555,261959277.57142857,2301470732.118467
2024-07-08,2024-07-09,5.836660001279278,6.200470463480624,5.662239300834456,5.845964446973382,271208438.20905924,2310086874.8466897
2024-07-07,2024-07-08,6.0647004179462325,6.105365293047327,5.818003680341443,5.8284382251728495,185019881.2752613,2346075143.142857
2024-07-06,2024-07-07,5.69323552385726,6.1573198152562885,5.69323552385726,6.080322969711877,305035515.5609756,2300585952.41115
2024-07-05,2024-07-06,5.872361745408772,5.920127143241394,5.114592063043564,5.7078847718739745,549358019.2508711,2168216134.5609756
2024-07-04,2024-07-05,6.365896922440066,6.392542388697385,5.997203970577731,5.997203970577731,278347485.87456447,2429391722.9477353
2024-07-03,2024-07-04,6.8148927886818615,6.857400034624987,6.289076612714424,6.380415297602585,191341292.9477352,2564549501.508711
2024-07-02,2024-07-03,6.807359389989323,6.95904513454119,6.787239546612592,6.804911463754476,152047273.3728223,2688831615.3344946
2024-07-01,2024-07-02,6.715434166215557,6.844432564754175,6.693712907319255,6.815781882584099,141602104.90243903,2648897321.6689897
2024-06-30,2024-07-01,6.60233433408421,6.740295639972618,6.55460219893187,6.728108333170234,128029916.62369338,2596970274.641115
2024-06-29,2024-06-30,6.729568045446011,6.883242097541727,6.5936788608985895,6.593795811903277,141382538.19163764,2642405602.4634147
2024-06-28,2024-06-29,6.9531011083445655,7.01076819486632,6.7233940537885655,6.724104780510464,167284133.93728223,2697420191.5574913
2024-06-27,2024-06-28,6.800394286602153,7.1059887438585,6.730558529085651,6.961796694329186,144856521.06271777,2678913187.738676
2024-06-26,2024-06-27,6.933102952093871,6.973371544018633,6.7513321995810704,6.793069573866869,145260443.59581882,2678023495.5261326
2024-06-25,2024-06-26,6.843200755604591,7.042495471457258,6.843200755604591,6.94901455928045,237021672.41463414,2722421157.7212543
2024-06-24,2024-06-25,6.697323097270313,6.842265369274345,6.46138013667559,6.833668518300479,194098581.0696864,2607200010.6445994
2024-06-23,2024-06-24,6.749628785781547,6.83540135281262,6.650098693155308,6.699120623517237,101583736.44947734,2646376839.2543554
2024-06-22,2024-06-23,6.793791218241315,6.8073580656334975,6.72005757578611,6.7456296223992664,136344319.5783972,2643818448.9512196
2024-06-21,2024-06-22,6.846162043973174,6.930816319591217,6.76636380544851,6.789763388663774,184241903.51916376,2679439044.675958
2024-06-20,2024-06-21,6.882536937594365,7.106532023460931,6.832481370543385,6.843152319350752,191409760.85365853,2715382702.41115
2024-06-19,2024-06-20,6.685494622625614,6.956630880684032,6.646759536162776,6.891418386183419,257371734.4216028,2674450473.574913
2024-06-18,2024-06-19,7.005266472307723,7.005266472307723,6.3497351338408485,6.7017794935840955,360178472.8850174,2559449644.292683
2024-06-17,2024-06-18,7.222164756474283,7.240760557522657,6.816350271772363,7.000897242988372,167075211.9512195,2770821423.756098
2024-06-16,2024-06-17,7.138809149005809,7.244601317264483,7.067579702300667,7.216645069512511,111757232.03135888,2802216716.7979093
2024-06-15,2024-06-16,7.109948133085236,7.20377589016784,7.101123313950315,7.146695088473244,206068815.8989547,2793019541.6864114
2024-06-14,2024-06-15,7.45064778222477,7.494703206314908,6.994693594260392,7.114932569347799,196193477.04529616,2861958501.4947734
2024-06-13,2024-06-14,7.764088405634022,7.7922519555157015,7.378726776906288,7.432971648500028,219655092.24738675,2962354998.449477
2024-06-12,2024-06-13,7.52010195001136,7.8822671467903165,7.428756112118859,7.773815667179072,247900068.8815331,3003495926.958188
2024-06-11,2024-06-12,7.85360517523235,7.85360517523235,7.420557004142342,7.519272074530619,274375721.12891984,2980154960.731707
2024-06-10,2024-06-11,7.877577207659052,7.921567438815984,7.728710382058458,7.856874423842963,217333488.6968641,3066252584.891986
2024-06-09,2024-06-10,7.741852978628678,7.939751493528179,7.7304478689275555,7.881772923340033,199987936.84320557,3062958935.6898956
2024-06-08,2024-06-09,8.044914913162271,8.113763568971665,7.732946636381331,7.7648674862770175,309577961.77351916,3097393120.080139
2024-06-07,2024-06-08,8.620956379733888,8.695979065785036,7.6984382238184415,8.100722653875602,232686329.10801393,3311952032.7770033
2024-06-06,2024-06-07,8.70086180771719,8.799163100910082,8.57414903049174,8.61817476604701,163180244.5609756,3385827072.3763065
2024-06-05,2024-06-06,8.54377835130047,8.72654649797036,8.498592686346802,8.699527419998592,164876088.83972126,3366112438.933798
2024-06-04,2024-06-05,8.339267046163542,8.540649530418971,8.303383093171277,8.540495295948416,149298744.75609756,3290216775.7874565
2024-06-03,2024-06-04,8.299606677426372,8.493294200715349,8.259423140271581,8.3397938287958,162250606.1533101,3286901435.878049
2024-06-02,2024-06-03,8.321638415688625,8.389649700564958,8.181436006416659,8.291881950665251,110732234.48780487,3254135635.696864
2024-06-01,2024-06-02,8.306929836105722,8.367372085274424,8.262790352162106,8.330616267623556,140422374.4947735,3250341754.076655
2024-05-31,2024-06-01,8.529134546907521,8.530778721670654,8.251223262748015,8.313206515002673,170088944.38675958,3286296109.728223
2024-05-30,2024-05-31,8.649889160063505,8.71818998851016,8.409942660981036,8.548425452434019,210103806.03832752,3364932903.8850174
2024-05-29,2024-05-30,8.722001384880812,8.881966450384565,8.628912264890428,8.635556377781642,274589639.19860625,3414998020.7108016
2024-05-28,2024-05-29,8.690269116482728,8.825896735762933,8.4684442891966,8.72721323848683,224980257.00696865,3374314903.770035
2024-05-27,2024-05-28,8.409658825818234,8.720201932142073,8.394565884723365,8.69273260763682,155498226.7979094,3348066590.9721255
2024-05-26,2024-05-27,8.500044996891921,8.512885395271592,8.324680205864404,8.408132339490313,127324053.75609756,3288736080.780488
2024-05-25,2024-05-26,8.449762970000691,8.540079640857991,8.428521311766888,8.49584309378707,152172462.70034844,3316734269.6655054
2024-05-24,2024-05-25,8.348389738458557,8.484162372658949,8.226718680616758,8.454410908424066,325530480.85714287,3281095548.425087
2024-05-23,2024-05-24,8.576539763409825,8.626220559699592,8.079321260626841,8.353073517792586,264358066.19163764,3301736521.1463413
2024-05-22,2024-05-23,8.786471921655442,8.822722902222873,8.482932400267112,8.559968801301329,261645279.63066202,3383764178.5017424
2024-05-21,2024-05-22,8.923661624885122,9.023259177068585,8.719632082773838,8.78676416930413,344751860.0069686,3455595197.9721255
2024-05-20,2024-05-21,8.21473247913644,8.956481004091039,8.131016450631414,8.915368830386981,202496794.0487805,3276680887.69338
2024-05-19,2024-05-20,8.580616002374278,8.592039248550963,8.184044637411183,8.209919628538957,158355228.66898954,3283199068.672474
2024-05-18,2024-05-19,8.66733740373269,8.731808771129831,8.566193934357432,8.603181280941115,184746773.90940768,3387455780.3728223
2024-05-17,2024-05-18,8.53102832839831,8.77495523763847,8.463957140894452,8.668684345702816,235176034.7665505,3375363436.5052266
2024-05-16,2024-05-17,8.45656340826511,8.535797356550528,8.293844287596485,8.535797356550528,244990650.4947735,3302157473.4181185
2024-05-15,2024-05-16,8.149773064232425,8.533041779393596,8.006694520576028,8.458993750374589,212185823.456446,3228844147.7874565
2024-05-14,2024-05-15,8.388705039102229,8.439190627786578,8.126437711822307,8.131615544011344,190182598.29616725,3244621982.487805
2024-05-13,2024-05-14,8.49650790092749,8.665279412695009,8.276314621764685,8.394461219029324,178249184.46341464,3318209823.7665505
2024-05-12,2024-05-13,8.522492063956465,8.659965013251728,8.48026939122199,8.489559622058122,133570238.63414635,3351378499.4982576
2024-05-11,2024-05-12,8.659288036525545,8.748393255707592,8.503103812999452,8.503103812999452,210351771.7317073,3369606194.425087
2024-05-10,2024-05-11,9.143269903566164,9.168051359522593,8.626337663821507,8.655921937988536,217532031.09756097,3501523176.02439
2024-05-09,2024-05-10,9.119882208195946,9.299825123652036,8.90353460993459,9.12705276749749,277108994.34494776,3551228161.6655054
2024-05-08,2024-05-09,8.964984139010177,9.314041553288487,8.8742150674756,9.104178417300691,261704860.4425087,3539840564.1358886
2024-05-07,2024-05-08,9.226758969708214,9.389124911488834,8.970098516498677,8.970098516498677,306453211.0278746,3607368218.2752614
2024-05-06,2024-05-07,9.327449954477387,9.511363528877611,9.20143299089514,9.218062755116637,332662780.31358886,3664564123.3135886
2024-05-05,2024-05-06,8.708369984963541,9.40971822686738,8.64592076099449,9.35002225773826,214806917.97212544,3499760526.383275
2024-05-04,2024-05-05,8.795289847058944,8.845169443858214,8.674760145927227,8.701016443002942,223751446.59930313,3420831545.219512
2024-05-03,2024-05-04,8.661224652168848,8.915585333977479,8.554860758364594,8.771994743668007,320424616.80487806,3415672082.839721
2024-05-02,2024-05-03,8.750514907419811,9.048086336216997,8.606180150354334,8.655401482364223,630349699.3379791,3412106482.0940766
2024-05-01,2024-05-02,8.482550008092797,8.785120441583478,8.090137825603152,8.753590766724459,755794727.933798,3284109737.770035
2024-04-30,2024-05-01,8.144560500723063,8.572243276623336,7.67146655542065,8.468730429011368,251590844.2369338,3126005133.6689897
2024-04-29,2024-04-30,8.224107690245635,8.253224526833586,7.955760175584755,8.154166830235596,195627026.26480836,3162761919.567944
2024-04-28,2024-04-29,8.398503031296427,8.516729447863304,8.176790499252792,8.204100831303371,165871427.0174216,3277143703.7874565
2024-04-27,2024-04-28,8.326033067032705,8.461225053739698,8.11195871607803,8.411459173451638,219042616.41811848,3235390497.857143
2024-04-26,2024-04-27,8.343385478129193,8.398393284398958,8.163454266790133,8.304277130344413,219313214.49825785,3241695935.773519
2024-04-25,2024-04-26,8.408752540076533,8.497665885567153,8.219738567016408,8.324151082257165,291344835.4634146,3279324534.3414636
2024-04-24,2024-04-25,8.713603785322842,8.873912148774084,8.342174343149187,8.414488105356853,297113456.4041812,3392928145.2996516
2024-04-23,2024-04-24,8.923152193368816,9.162211720177943,8.688834986924284,8.710808523734547,353488447.31010455,3442636803.9860625
2024-04-22,2024-04-23,8.750006788172778,8.991132891150857,8.690967095186329,8.925353424012313,283157067.65505224,3468098876.118467
